UserID,Username,CuisineType,DietType,IngredientList,Protein,Carbohydrates,Fats,Fiber,Sugars,Saturated Fats,Trans Fats,Omega-3,Omega-6,Cholesterol,Calcium,Iron,Magnesium,Potassium,Sodium,Zinc,Vitamin C,Vitamin D,Vitamin B12,Folate,RecipeName,Instructions,HealthInfo,PreparationTimeMinutes,ConditionTag,Flavor Profile,Estimated Cost (USD)
150,User150,French,Paleo,"tomato, black pepper, onion, cumin, carrot, Quinoa (1 cup); Bread (2 slices); Chicken (200g); Butter (1 tbsp); Lentils (1 cup); Avocado (1 piece)",5.7,43.58,14.37,99.26,1.43,85.85,63.25,92.58,29.87,45.67,61.54,11.9,17.43,3.18,8.89,11.09,76.47,7.7,41.72,99.61,Spicy Lentil Curry (Home Chef Special),"To make Vegan Delight, mix Tofu, Quinoa, Bread, Rice, Fish, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats. Boosts Immunity due to high Vitamin C. (NIH),19,Heart Disease,Tangy,3.48
151,User151,Japanese,Vegetarian,"garlic, tomato, Rice (1 cup); Bread (2 slices); Beef (200g); Nuts (30g); Fish (250g); Olive Oil (2 tbsp); Avocado (1 piece); Cheese (50g), onion, carrot",93,49.16,40.8,25.27,45.06,1.11,16.78,84.45,14.43,55.96,40.97,89.3,55.19,15.74,99.42,71.58,3.12,11.44,92.11,32.35,Healthy Chicken Bowl (Express Edition),"To make Vegan Delight, mix Butter, Fish, Avocado, Chicken, Tofu, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,14,Heart Disease,Spicy,3.88
152,User152,Indian,Vegetarian,"olive oil, tomato, green chili, Beef (200g); Lentils (1 cup); Butter (1 tbsp); Potatoes (2 pieces); Fish (250g); Quinoa (1 cup); Olive Oil (2 tbsp); Nuts (30g), lemon juice",70.4,32.94,95.94,91.72,11.93,64.28,7.47,34.56,29.87,43.25,46.51,79.86,41.44,5.49,93.47,52.72,65.27,80.73,40.81,37.84,Avocado Pasta (Home Chef Special),"To make Healthy Chicken Bowl, mix Butter, Fish, Pasta, Quinoa, Chicken, Bread, Avocado, Rice, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Boosts Immunity due to high Vitamin C. (NIH),15,Heart Disease,Spicy,2.62
153,User153,Thai,High-Protein,"capsicum, mint, soy sauce, tomato, Olive Oil (2 tbsp); Tofu (150g); Rice (1 cup); Butter (1 tbsp); Potatoes (2 pieces); Cheese (50g); Chicken (200g)",20.99,47.64,23.85,88.34,59.46,6.17,14.47,40.25,1.48,2.54,12.93,30.82,11.01,85,3.59,62.52,42.83,63.62,69.82,49.96,Spicy Lentil Curry,"To make Avocado Pasta, mix Rice, Bread, Fish, Pasta, Tofu, Beef, Cheese, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),15,Heart Disease,Spicy,3.58
154,User154,French,Paleo,"capsicum, Beef (200g); Rice (1 cup); Olive Oil (2 tbsp); Tofu (150g); Butter (1 tbsp); Potatoes (2 pieces), onion, butter",64.7,86.79,98.48,88.35,90.98,85.38,72.4,61.58,62.14,97.32,74.39,78.31,10.48,8.89,68.53,76.08,87.4,43.53,52.4,68.13,Spicy Lentil Curry,"To make Beef Quinoa Power Bowl, mix Quinoa, Fish, Tofu, Chicken, Avocado, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),14,Heart Disease,Neutral,2.54
155,User155,Mexican,Low-Carb,"black pepper, salt, cumin, Rice (1 cup); Lentils (1 cup); Cheese (50g); Butter (1 tbsp); Olive Oil (2 tbsp); Avocado (1 piece); Bread (2 slices), lemon juice",70.4,89.52,96.15,99.26,92.48,6.33,84.41,84.45,54.75,57.23,9.65,54.83,39.16,63.83,6.65,23.5,17.43,97.52,61.4,62.59,Beef Quinoa Power Bowl,"To make Vegan Delight, mix Quinoa, Rice, Pasta, Avocado, Olive Oil, Lentils, Chicken, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Good for Skin and Hair Health due to healthy fats.,21,Heart Disease,Spicy,2.92
156,User156,Thai,Vegan,"mint, coriander, green chili, chili flakes, Rice (1 cup); Beef (200g); Olive Oil (2 tbsp); Lentils (1 cup); Nuts (30g); Butter (1 tbsp), carrot",34.44,32.31,69.17,55.39,93,6.17,20.64,70.4,66.68,56.16,17.86,0.79,80.86,59.33,1.23,10.12,93.69,7.7,48.54,63.96,Spicy Lentil Curry (Express Edition),"To make Spicy Lentil Curry, mix Cheese, Beef, Rice, Potatoes, Lentils, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,18,Heart Disease,Neutral,3.04
157,User157,Thai,Balanced,"capsicum, olive oil, ginger, green chili, Butter (1 tbsp); Chicken (200g); Potatoes (2 pieces); Lentils (1 cup); Olive Oil (2 tbsp)",64.85,99.46,69.17,12.29,65.23,86.1,32.76,23.79,97.18,24.58,24.03,44.52,56.02,35.78,83.45,85.61,83.49,49.52,34.77,28.67,Spicy Lentil Curry (Express Edition),"To make Spicy Lentil Curry, mix Tofu, Rice, Cheese, Butter, Beef, Nuts, Chicken, Avocado, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Good for Skin and Hair Health due to healthy fats.,21,Heart Disease,Tangy,3.57
158,User158,Mexican,Balanced,"Butter (1 tbsp); Fish (250g); Avocado (1 piece); Chicken (200g); Tofu (150g), garlic, mint, black pepper, cumin",17.09,18.89,91.11,78.48,2.29,73.53,88.84,44.87,65.19,57.23,92.34,2.35,8.83,71.38,73.2,45.19,1.64,33.73,82.6,62.26,Spicy Lentil Curry (Home Chef Special),"To make Vegan Delight, mix Butter, Chicken, Potatoes, Lentils, Olive Oil, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,18,Heart Disease,Spicy,3.72
159,User159,French,High-Protein,"tomato, Bread (2 slices); Beef (200g); Quinoa (1 cup); Pasta (1 cup); Chicken (200g); Lentils (1 cup); Olive Oil (2 tbsp), ginger, black pepper, green chili, salt",11.21,98.4,89.5,57.89,34.31,11.74,82.58,25.76,51.49,17.82,5.03,2.35,14.78,90.96,20.5,45.19,93.24,47.88,63.27,31.32,Avocado Pasta (Home Chef Special),"To make Healthy Chicken Bowl, mix Nuts, Bread, Lentils, Avocado, Potatoes, Pasta, Chicken, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Boosts Immunity due to high Vitamin C. (NIH),13,Heart Disease,Spicy,2.46
160,User160,Mexican,Keto,"soy sauce, tomato, turmeric, cumin, carrot, Cheese (50g); Beef (200g); Rice (1 cup); Olive Oil (2 tbsp); Quinoa (1 cup); Potatoes (2 pieces); Nuts (30g); Tofu (150g)",32.59,71.36,45.89,24.61,39.79,10.37,72.4,19.15,97.18,24.66,23.79,92.66,96.51,6.8,93.47,17.98,89.79,77.54,40.81,80.28,Vegan Delight (Home Chef Special),"To make Beef Quinoa Power Bowl, mix Quinoa, Fish, Tofu, Chicken, Avocado, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content.,17,Heart Disease,Spicy,3.38
161,User161,Mexican,Vegetarian,"black pepper, salt, cumin, Rice (1 cup); Lentils (1 cup); Cheese (50g); Butter (1 tbsp); Olive Oil (2 tbsp); Avocado (1 piece); Bread (2 slices), lemon juice",72.11,56.75,14.37,10.7,84.15,40.93,78.81,35.86,16.55,95.52,20.22,11.31,31.33,46.46,58.48,23.5,32.02,82.42,48.87,34.17,Avocado Pasta (Express Edition),"To make Spicy Lentil Curry, mix Potatoes, Tofu, Cheese, Nuts, Avocado, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats. Boosts Immunity due to high Vitamin C. (NIH),16,Heart Disease,Spicy,3.38
162,User162,French,Vegan,"butter, olive oil, Rice (1 cup); Bread (2 slices); Avocado (1 piece); Olive Oil (2 tbsp); Chicken (200g); Nuts (30g), black pepper, yogurt",24.59,98.37,54.63,15.48,6.96,17.61,4.34,70.32,25.49,53.04,41.35,81.34,91.16,1.7,62.21,86.36,22.44,87.26,42.39,63.96,Healthy Chicken Bowl (Express Edition),"To make Healthy Chicken Bowl, mix Cheese, Tofu, Beef, Potatoes, Chicken, Lentils, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Boosts Immunity due to high Vitamin C. (NIH),12,Heart Disease,Tangy,3.38
163,User163,Mexican,Keto,"capsicum, Cheese (50g); Potatoes (2 pieces); Lentils (1 cup); Rice (1 cup); Quinoa (1 cup); Beef (200g); Nuts (30g), olive oil, coriander, chili flakes, cumin",81.48,66.02,89.5,98.43,15.59,35.66,7.19,40.47,68.54,95.52,11.87,52.31,96.51,45.99,33.93,52.29,19.09,41.77,53,49.96,Vegan Delight (Home Chef Special),"To make Vegan Delight, mix Quinoa, Rice, Pasta, Avocado, Olive Oil, Lentils, Chicken, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,21,Heart Disease,Spicy,2.95
164,User164,Thai,Paleo,"Tofu (150g); Lentils (1 cup); Nuts (30g); Chicken (200g); Pasta (1 cup); Butter (1 tbsp), garlic, olive oil, yogurt",22.07,71.36,48.11,79.81,18.03,3.89,74.17,93.42,17,75.35,14.75,80.03,17.11,89.32,70.58,18.02,15.19,95.07,80.59,4.52,Spicy Lentil Curry,"To make Beef Quinoa Power Bowl, mix Quinoa, Butter, Rice, Pasta, Beef, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,20,Heart Disease,Spicy,3.21
165,User165,Japanese,Low-Carb,"soy sauce, tomato, turmeric, cumin, carrot, Cheese (50g); Beef (200g); Rice (1 cup); Olive Oil (2 tbsp); Quinoa (1 cup); Potatoes (2 pieces); Nuts (30g); Tofu (150g)",64.85,34.86,66.32,5.01,68.29,9.76,14.47,34.47,0.6,97,23.25,11.15,59.61,14.39,69.2,94.51,90.54,96.82,37.36,70.13,Spicy Lentil Curry (Express Edition),"To make Healthy Chicken Bowl, mix Bread, Lentils, Fish, Quinoa, Tofu, Nuts, Pasta, Avocado, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO),15,Heart Disease,Savory,3.05
166,User166,Chinese,Low-Carb,"garlic, Fish (250g); Tofu (150g); Potatoes (2 pieces); Nuts (30g); Pasta (1 cup), turmeric, green chili, cumin, lemon juice",59.44,42.6,40.17,60.09,58.88,41.47,99.37,67.21,76.29,84.7,6.95,28.01,31.11,6.8,71.42,1.77,9.53,83.55,6.04,22.44,Beef Quinoa Power Bowl (Express Edition),"To make Vegan Delight, mix Avocado, Butter, Rice, Quinoa, Nuts, Bread, Olive Oil, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Skin and Hair Health due to healthy fats. Boosts Immunity due to high Vitamin C. (NIH),17,Heart Disease,Spicy,2.88
167,User167,Mexican,Keto,"soy sauce, tomato, ginger, Lentils (1 cup); Potatoes (2 pieces); Pasta (1 cup); Nuts (30g); Tofu (150g); Olive Oil (2 tbsp); Rice (1 cup), coriander, butter",15.72,50.57,82.86,5.01,96.67,12.88,87.67,0.89,67.14,66.9,20.37,11.15,96.51,60.28,90.73,77.35,34.17,44.74,18.94,53.71,Spicy Lentil Curry (Home Chef Special),"To make Beef Quinoa Power Bowl, mix Chicken, Beef, Tofu, Olive Oil, Fish, Bread, Nuts, Lentils, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,18,Heart Disease,Spicy,3.33
168,User168,Mexican,Vegan,"capsicum, turmeric, coriander, onion, Potatoes (2 pieces); Chicken (200g); Rice (1 cup); Cheese (50g); Tofu (150g), yogurt",82.32,25.68,69.17,25.27,13.21,32.1,14.47,11.98,15.88,68.94,6.95,38.91,80.89,22.62,3.59,94.51,16.29,91.75,69.82,87.06,Spicy Lentil Curry (Home Chef Special),"To make Healthy Chicken Bowl, mix Nuts, Bread, Lentils, Avocado, Potatoes, Pasta, Chicken, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,18,Heart Disease,Savory,3.39
169,User169,Indian,Vegan,"capsicum, turmeric, green chili, Lentils (1 cup); Rice (1 cup); Avocado (1 piece); Beef (200g); Fish (250g); Quinoa (1 cup), yogurt",69.18,99.46,36.36,54.78,38.23,29.58,12.02,25.19,91.25,75.55,13.2,68.93,56.02,86.87,71.04,36.72,22.83,90.19,69.82,13.94,Healthy Chicken Bowl (Home Chef Special),"To make Vegan Delight, mix Tofu, Lentils, Nuts, Chicken, Pasta, Butter, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),14,Heart Disease,Spicy,3.14
170,User170,Indian,Gluten-Free,"olive oil, Chicken (200g); Beef (200g); Butter (1 tbsp); Pasta (1 cup); Quinoa (1 cup); Bread (2 slices); Tofu (150g); Avocado (1 piece), onion, cumin, yogurt",5.45,31.38,90.86,23.79,7.63,31.86,15.67,65.05,47.73,57.23,65.96,70.89,23.33,38.55,99.42,90.58,7.35,41.4,19.6,25.75,Healthy Chicken Bowl (Home Chef Special),"To make Spicy Lentil Curry, mix Quinoa, Avocado, Butter, Rice, Chicken, Beef, Nuts, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,20,Heart Disease,Bland,2.55
171,User171,Thai,Paleo,"Lentils (1 cup); Avocado (1 piece); Tofu (150g); Pasta (1 cup); Fish (250g), butter, green chili, yogurt",61.15,32.44,53.13,70.16,2.33,79.85,59.7,36.43,50.27,99.9,28.97,65.61,15.02,30.89,58.48,94.43,55.18,77.54,18.94,86.24,Avocado Pasta,"To make Healthy Chicken Bowl, mix Olive Oil, Butter, Beef, Lentils, Avocado, Rice, Fish, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats. Boosts Immunity due to high Vitamin C. (NIH),19,Heart Disease,Spicy,2.38
172,User172,French,Vegetarian,"capsicum, soy sauce, ginger, Olive Oil (2 tbsp); Fish (250g); Avocado (1 piece); Rice (1 cup); Quinoa (1 cup); Pasta (1 cup); Beef (200g), yogurt",35.38,32.31,70.67,55.07,59.46,28.37,77.75,67.21,3.19,43.25,50.63,42.05,80.89,86.49,43.96,53.54,12.06,34.49,29.62,32.29,Spicy Lentil Curry,"To make Beef Quinoa Power Bowl, mix Quinoa, Avocado, Bread, Olive Oil, Tofu, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,22,Heart Disease,Neutral,2.74
173,User173,Chinese,Vegan,"capsicum, tomato, green chili, Pasta (1 cup); Tofu (150g); Beef (200g); Quinoa (1 cup); Bread (2 slices), lemon juice",51.22,5.99,96.15,65.3,74.91,18.84,78.88,71.07,0.6,97,60.73,98.35,95.86,73.33,83.45,68.24,69.36,85.23,87.95,32.35,Beef Quinoa Power Bowl (Home Chef Special),"To make Spicy Lentil Curry, mix Lentils, Avocado, Tofu, Pasta, Fish, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Boosts Immunity due to high Vitamin C. (NIH),13,Heart Disease,Spicy,3.73
174,User174,Indian,Keto,"chili flakes, salt, tomato, Nuts (30g); Chicken (200g); Rice (1 cup); Beef (200g); Avocado (1 piece); Cheese (50g)",24.59,96.81,24.84,97.94,74.69,80.12,62.91,25.19,47.73,24.66,50.63,14.69,86.38,1.7,4.73,84.89,39.26,35.08,45.21,37.75,Avocado Pasta,"To make Avocado Pasta, mix Olive Oil, Chicken, Tofu, Potatoes, Butter, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Skin and Hair Health due to healthy fats. Boosts Immunity due to high Vitamin C. (NIH),20,Heart Disease,Spicy,2.66
175,User175,Mexican,High-Protein,"Potatoes (2 pieces); Tofu (150g); Cheese (50g); Nuts (30g); Avocado (1 piece), tomato, green chili, salt, cumin",79.72,81.83,68.7,4.8,45.93,56.82,84.41,38.9,91.09,98.88,43.26,23.89,31.11,84.21,58.48,95.05,17.69,65.33,91.83,32.35,Healthy Chicken Bowl (Home Chef Special),"To make Spicy Lentil Curry, mix Fish, Quinoa, Nuts, Potatoes, Tofu, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,18,Heart Disease,Savory,2.98
176,User176,Italian,Balanced,"tomato, black pepper, onion, cumin, carrot, Quinoa (1 cup); Bread (2 slices); Chicken (200g); Butter (1 tbsp); Lentils (1 cup); Avocado (1 piece)",5.82,52.47,81.48,41.3,38.34,96.9,40.38,26.41,15.63,12.52,16.34,64.06,29.45,73.33,36.02,96.64,98.53,17.65,14.27,15.98,Vegan Delight (Express Edition),"To make Beef Quinoa Power Bowl, mix Chicken, Beef, Tofu, Olive Oil, Fish, Bread, Nuts, Lentils, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,19,Heart Disease,Tangy,3.42
177,User177,Thai,Low-Carb,"capsicum, tomato, ginger, onion, Fish (250g); Chicken (200g); Tofu (150g); Quinoa (1 cup); Olive Oil (2 tbsp); Potatoes (2 pieces)",31.35,99.46,82.45,91.72,45.06,96.79,16.15,41.06,17,68.94,55.78,88.02,17.43,63.83,3.92,45.35,87.62,52.55,57.87,99.34,Beef Quinoa Power Bowl (Home Chef Special),"To make Healthy Chicken Bowl, mix Bread, Quinoa, Olive Oil, Cheese, Rice, Butter, Chicken, Fish, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,14,Heart Disease,Spicy,3.14
178,User178,French,High-Protein,"garlic, Lentils (1 cup); Tofu (150g); Fish (250g); Bread (2 slices); Butter (1 tbsp); Rice (1 cup); Cheese (50g), salt, green chili",82.32,68.35,23.85,99.26,2.33,32.1,96.05,62.48,11.81,66.64,90.94,45.55,56.03,82.59,62.21,36.47,35.49,8.05,86.66,1.77,Avocado Pasta (Home Chef Special),"To make Spicy Lentil Curry, mix Potatoes, Tofu, Cheese, Nuts, Avocado, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Skin and Hair Health due to healthy fats.,16,Heart Disease,Neutral,3.05
179,User179,Italian,Gluten-Free,"Fish (250g); Cheese (50g); Tofu (150g); Lentils (1 cup); Butter (1 tbsp); Avocado (1 piece); Beef (200g), salt, coriander, turmeric",93.03,13.86,96.15,25.1,65.23,17.61,47.93,42.38,14.87,20.64,38.52,41.38,29.72,79.44,26.22,90.58,88.76,74.66,40.6,92.71,Healthy Chicken Bowl (Express Edition),"To make Spicy Lentil Curry, mix Fish, Tofu, Potatoes, Nuts, Pasta, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO),19,Heart Disease,Savory,2.74
